config_tag,fusion_type,split,n_runs,loss_mean,loss_std,top1_mean,top1_std,top5_mean,top5_std,seen_top1_mean,seen_top1_std,seen_top5_mean,seen_top5_std,unseen_top1_mean,unseen_top1_std,unseen_top5_mean,unseen_top5_std,auc_csp_style_mean,auc_csp_style_std
top1-clip-sim-lr5e-05-bs128-wd5e-05,clip_similarity,test,5,4.163178501268587,0.0050690169710284295,0.07869180454020777,0.0021364590310284266,0.27639861485186606,0.006743662758839466,0.17201680672268907,0.0061004004749181575,0.43831932773109245,0.004450609303148004,0.057767310409797455,0.003504930607162127,0.2400942063118229,0.007263850354122679,0.01609708015676988,0.000733717198015878
top1-clip-sim-lr5e-05-bs128-wd5e-05,clip_similarity,val,5,4.14905615308692,0.013814899970815546,0.09220729366602687,0.00412634467239909,0.2937619961612284,0.007724186528928534,0.1888286334056399,0.0089717359241105,0.43720173535791756,0.006247043710557143,0.07143190298507462,0.004597086240951355,0.262919776119403,0.009097167184293552,0.0232987699110166,0.001447582808134222
